section_id,region_id,admin_name,municipality_code,place_name,address,latitude,longitude,voting_mode,registered_voters,voters_signed,turnout,total_valid_candidate_votes,progressive_bulgaria_votes,progressive_bulgaria_share,top_party_name,top_party_share,winner_margin,turnout_2024,top_party_name_2024,top_party_share_2024,ppdb_share_2024,ppdb_plus_gerb_share_2024,turnout_delta_2026_minus_2024,pb_share_2026_minus_2024_top_party_share,historical_swing_lead,control_group_level,control_count,control_weighted_pb_share,pb_share_minus_control,turnout_minus_control,pb_votes_minus_control_expectation,pb_control_z,matched_positive_residual,matched_relative_high_turnout_high_share,regional_lead_score,matched_control_score,geo_cluster_id,is_geo_clustered,validation_issue_count,validation_issue_types,validation_issue_details,voting_method_lead_flag,score_matched_control,score_regional,score_positive_residual,score_relative_high_turnout_high_share,score_geo_cluster,score_validation,score_method,score_historical,score_high_impact,score_extreme_absolute,anomaly_score,anomaly_category,anomaly_category_label,evidence_summary,cik_search_url,candidate_protocol_html_url,candidate_protocol_pdf_search_url
244605044,24,24. СОФИЯ 24 МИР,46,гр.София,"ГР.СОФИЯ, 58 ОУ  Сергей Румянцев  ул.  Железопътна , №65",42.7251871,23.3387763,mixed_machine_paper,706,364,0.5155807365439093,346,195,0.5635838150289018,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5635838150289018,0.4421965317919075,0.3166666666666666,ГЕРБ-СДС,0.2582159624413145,0.1924882629107981,0.4507042253521127,0.1989140698772427,0.3053678525875872,0.0,domestic_same_municipality_voting_mode,30,0.3579819688552955,0.2056018461736062,-0.0358801028846506,71.13823877606777,7.977390847361661,1,0,1,2,7.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +71.1 PB votes vs matched expectation; geo cluster 7,https://results.cik.bg/pe202604/search/index.html#/s/64/244605044,https://results.cik.bg/pe202604/protokoli/64/24/244605044.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/244605044.0.pdf
153700034,15,15. ПЛЕВЕН,37,гр.Червен бряг,"ГР.ЧЕРВЕН БРЯГ, ул.  Християнска  №31, ПГМЕТ  Девети май ",43.2784983,24.0932278,mixed_machine_paper,798,356,0.4461152882205513,343,245,0.7142857142857143,ПРОГРЕСИВНА БЪЛГАРИЯ,0.7142857142857143,0.6209912536443148,0.243605359317905,ВЪЗРАЖДАНЕ,0.2319587628865979,0.0670103092783505,0.2474226804123711,0.2025099289026463,0.4823269513991163,1.0,domestic_same_municipality_voting_mode,30,0.5137171788531733,0.200568535432541,-0.016484592245672,68.79500765336158,7.431959854486274,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 2; +68.8 PB votes vs matched expectation; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/153700034,https://results.cik.bg/pe202604/protokoli/64/15/153700034.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/153700034.0.pdf
293400076,29,29. ХАСКОВО,34,гр.Хасково,"ГР.ХАСКОВО, СУ  Св.Паисий Хилендарски  , ул.  Кресна  №1",41.9256162,25.5650558,mixed_machine_paper,627,381,0.6076555023923444,370,253,0.6837837837837838,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6837837837837838,0.5891891891891892,0.4650077760497667,ГЕРБ-СДС,0.3154121863799283,0.1469534050179211,0.4623655913978494,0.1426477263425777,0.3683715974038555,0.0,domestic_same_municipality_voting_mode,30,0.4997012071232222,0.1840825766605616,0.1743916419177127,68.11055336440779,7.081799386742237,1,0,1,2,9.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +68.1 PB votes vs matched expectation; geo cluster 9,https://results.cik.bg/pe202604/search/index.html#/s/64/293400076,https://results.cik.bg/pe202604/protokoli/64/29/293400076.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/293400076.0.pdf
244622013,24,24. СОФИЯ 24 МИР,46,"гр. София,Кв. Ботунец","ГР. СОФИЯ,КВ. БОТУНЕЦ, 162-то ОбУ  Отец Паисий , ул.  Свобода  №10",42.74073245,23.50962639,mixed_machine_paper,961,244,0.2539021852237252,226,143,0.6327433628318584,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6327433628318584,0.504424778761062,0.0827147401908801,ГЕРБ-СДС,0.2602739726027397,0.2054794520547945,0.4657534246575342,0.171187445032845,0.3724693902291187,0.0,domestic_same_municipality_voting_mode,30,0.331406935033878,0.3013364277979803,-0.2991760891693086,68.10203268234356,9.623745405462325,1,0,1,2,8.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +68.1 PB votes vs matched expectation; geo cluster 8,https://results.cik.bg/pe202604/search/index.html#/s/64/244622013,https://results.cik.bg/pe202604/protokoli/64/24/244622013.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/244622013.0.pdf
293400051,29,29. ХАСКОВО,34,гр.Хасково,"ГР.ХАСКОВО, ОУ  Шандор Петьофи , ж.к.  Орфей 1 ",41.94558316,25.55768609,mixed_machine_paper,801,465,0.5805243445692884,454,286,0.6299559471365639,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6299559471365639,0.473568281938326,0.4043583535108959,ГЕРБ-СДС,0.4355828220858895,0.1319018404907975,0.5674846625766872,0.1761659910583924,0.1943731250506743,0.0,domestic_same_municipality_voting_mode,30,0.4814455963569422,0.1485103507796217,0.1214895522011626,67.42369925394826,6.333064010477092,1,0,1,3,9.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 3; +67.4 PB votes vs matched expectation; geo cluster 9,https://results.cik.bg/pe202604/search/index.html#/s/64/293400051,https://results.cik.bg/pe202604/protokoli/64/29/293400051.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/293400051.0.pdf
244614072,24,24. СОФИЯ 24 МИР,46,гр.София,"ГР.СОФИЯ, 150 ОУ  Цар Симеон I  жк Дружба 2, ул.  Делийска воденица  №11",42.64597095,23.40999842,mixed_machine_paper,639,355,0.5555555555555556,348,187,0.5373563218390804,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5373563218390804,0.396551724137931,0.3928012519561815,ВЪЗРАЖДАНЕ,0.2166666666666666,0.1791666666666666,0.35,0.162754303599374,0.3206896551724137,0.0,domestic_same_municipality_voting_mode,30,0.3442057548285376,0.1931505670105427,0.0166827913553078,67.2163973196689,7.58390257321285,1,0,1,2,6.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +67.2 PB votes vs matched expectation; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/244614072,https://results.cik.bg/pe202604/protokoli/64/24/244614072.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/244614072.0.pdf
091600018,09,09. КЪРДЖАЛИ,16,гр.Кърджали,"ГР.КЪРДЖАЛИ, СУ  Отец Паисий ",41.6431893,25.372846,mixed_machine_paper,718,331,0.4610027855153203,314,154,0.4904458598726114,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4904458598726114,0.3694267515923567,0.3626373626373626,ГЕРБ-СДС,0.2619047619047619,0.123015873015873,0.3849206349206349,0.0983654228779576,0.2285410979678495,0.0,domestic_same_municipality_voting_mode,30,0.2782623567641525,0.2121835031084588,0.1801732366203763,66.6256199760561,8.389953062421833,1,0,1,2,3.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +66.6 PB votes vs matched expectation; geo cluster 3,https://results.cik.bg/pe202604/search/index.html#/s/64/091600018,https://results.cik.bg/pe202604/protokoli/64/09/091600018.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/091600018.0.pdf
273100115,27,27. СТАРА ЗАГОРА,31,гр.Стара Загора,"ГР.СТАРА ЗАГОРА, 13-то ОУ  Св. П. Хилендарски , кв. Казански  - малък физк.салон",42.41580552,25.61331511,mixed_machine_paper,929,572,0.6157158234660925,550,341,0.62,ПРОГРЕСИВНА БЪЛГАРИЯ,0.62,0.5509090909090909,0.3806306306306306,ГЕРБ-СДС,0.238244514106583,0.0846394984326018,0.322884012539185,0.2350851928354619,0.3817554858934169,1.0,domestic_same_municipality_voting_mode,30,0.5023349378547309,0.117665062145269,0.0624501089883903,64.71578417989798,5.519040797896843,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 2; +64.7 PB votes vs matched expectation; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/273100115,https://results.cik.bg/pe202604/protokoli/64/27/273100115.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/273100115.0.pdf
320920347,32,32. Извън страната,09,"Обединено кралство, Арма","ОБЕДИНЕНО КРАЛСТВО ВЕЛИКОБРИТАНИЯ И СЕВЕРНА ИРЛАНДИЯ, Арма",54.3570424,-6.6606463,paper_only,567,516,0.91005291005291,489,278,0.5685071574642127,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5685071574642127,0.4498977505112474,0.99375,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,0.3888888888888889,0.3888888888888889,0.4652777777777778,-0.08369708994709,0.1796182685753237,0.0,abroad_same_country_voting_mode,7,0.4370904325032765,0.1314167249609361,-0.08994708994709,64.26277850589776,5.858684406701252,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 2; +64.3 PB votes vs matched expectation; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/320920347,https://results.cik.bg/pe202604/protokoli/64/32/320920347.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/320920347.0.pdf
320490260,32,32. Извън страната,04,"Италия, Чезена","ИТАЛИЯ, Чезена",44.1166755,12.3221941,paper_only,311,297,0.954983922829582,283,175,0.6183745583038869,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6183745583038869,0.5265017667844523,,,,,,,,0.0,abroad_same_country_voting_mode,24,0.3927664974619289,0.2256080608419579,-0.0001555594523984,63.84708121827411,7.771462400919061,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 2; +63.8 PB votes vs matched expectation; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/320490260,https://results.cik.bg/pe202604/protokoli/64/32/320490260.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/320490260.0.pdf
234623024,23,23. СОФИЯ 23 МИР,46,с.Долни Пасарел,"С.ДОЛНИ ПАСАРЕЛ, 202 ОУ  Хр. Ботев  ул.  Диляна  №16, ет. 1",42.5410491,23.5019557,mixed_machine_paper,517,318,0.6150870406189555,304,158,0.5197368421052632,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5197368421052632,0.3618421052631579,0.376,ГЕРБ-СДС,0.4181818181818181,0.0909090909090909,0.509090909090909,0.2390870406189554,0.101555023923445,0.0,domestic_same_municipality_voting_mode,30,0.3103017926026775,0.2094350495025856,0.0473946177378533,63.66825504878602,7.893406422199231,1,0,2,3,0.0,0.0,0,,,1,2,1,1,0,0,0,0,0,0,0,4,2,strong statistical lead,matched-control score 3; +63.7 PB votes vs matched expectation; regional score 2,https://results.cik.bg/pe202604/search/index.html#/s/64/234623024,https://results.cik.bg/pe202604/protokoli/64/23/234623024.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234623024.0.pdf
234623006,23,23. СОФИЯ 23 МИР,46,с.Казичене,"С.КАЗИЧЕНЕ, 71 СОУ  П. Яворов , ул. Яворов №10",42.65667109,23.46264482,mixed_machine_paper,792,414,0.5227272727272727,404,201,0.4975247524752475,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4975247524752475,0.3242574257425742,0.3663739021329987,ГЕРБ-СДС,0.3223443223443223,0.1318681318681318,0.4542124542124542,0.1563533705942739,0.1751804301309251,0.0,domestic_same_municipality_voting_mode,30,0.3403195837978446,0.1572051686774028,-0.0549342724399932,63.51088814567075,6.668792999028615,1,0,1,2,6.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +63.5 PB votes vs matched expectation; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/234623006,https://results.cik.bg/pe202604/protokoli/64/23/234623006.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234623006.0.pdf
234623001,23,23. СОФИЯ 23 МИР,46,с.Кривина,"С.КРИВИНА, сграда на кметство с. Кривина, ул. Стара река  №2  З ",42.68092107,23.46752107,mixed_machine_paper,645,345,0.5348837209302325,322,159,0.4937888198757764,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4937888198757764,0.3571428571428571,0.3105590062111801,ГЕРБ-СДС,0.3038674033149171,0.1104972375690607,0.4143646408839779,0.2243247147190524,0.1899214165608592,0.0,domestic_same_municipality_voting_mode,30,0.299400109071078,0.1943887108046983,-0.0681022466537988,62.59316487911288,7.616193433230555,1,0,1,2,6.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +62.6 PB votes vs matched expectation; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/234623001,https://results.cik.bg/pe202604/protokoli/64/23/234623001.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234623001.0.pdf
162203044,16,16. ПЛОВДИВ град,22,гр.Пловдив,"ГР.ПЛОВДИВ, ОУ Тодор Каблешков ул.Елена №6",42.12057679999999,24.6851634,mixed_machine_paper,965,500,0.5181347150259067,459,271,0.5904139433551199,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5904139433551199,0.4662309368191721,0.3489361702127659,ГЕРБ-СДС,0.3389830508474576,0.2169491525423728,0.5559322033898305,0.1691985448131407,0.2514308925076622,0.0,domestic_same_municipality_voting_mode,30,0.454863341183187,0.1355506021719328,-0.0481788719857129,62.21772639691713,5.831961273441239,1,0,1,2,4.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +62.2 PB votes vs matched expectation; geo cluster 4,https://results.cik.bg/pe202604/search/index.html#/s/64/162203044,https://results.cik.bg/pe202604/protokoli/64/16/162203044.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/162203044.0.pdf
234623004,23,23. СОФИЯ 23 МИР,46,с.Казичене,"С.КАЗИЧЕНЕ, 71 СОУ  П. Яворов , ул. Яворов №10",42.65667109,23.46264482,mixed_machine_paper,738,398,0.5392953929539296,378,182,0.4814814814814814,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4814814814814814,0.3544973544973545,0.3386666666666666,ГЕРБ-СДС,0.2983193277310924,0.1134453781512605,0.4117647058823529,0.2006287262872629,0.1831621537503889,0.0,domestic_same_municipality_voting_mode,30,0.3232799245994345,0.1582015568820469,-0.0505683021789785,59.80018850141376,6.57601438891137,1,0,1,2,6.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +59.8 PB votes vs matched expectation; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/234623004,https://results.cik.bg/pe202604/protokoli/64/23/234623004.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234623004.0.pdf
293400008,29,29. ХАСКОВО,34,гр.Хасково,"ГР.ХАСКОВО, ОУ  Любен Каравелов  , ул.  Видин  №1",41.940835,25.5431716,mixed_machine_paper,701,419,0.5977175463623395,411,264,0.6423357664233577,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6423357664233577,0.5133819951338199,0.4550561797752809,ГЕРБ-СДС,0.3529411764705882,0.1045751633986928,0.457516339869281,0.1426613665870586,0.2893945899527694,0.0,domestic_same_municipality_voting_mode,30,0.5000559722377701,0.1422797941855875,0.1516226866055079,58.47699541027649,5.768914967592954,1,0,1,3,9.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 3; +58.5 PB votes vs matched expectation; geo cluster 9,https://results.cik.bg/pe202604/search/index.html#/s/64/293400008,https://results.cik.bg/pe202604/protokoli/64/29/293400008.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/293400008.0.pdf
234615078,23,23. СОФИЯ 23 МИР,46,гр.София,"ГР.СОФИЯ, жк Младост 3 144 СОУ, до блок 307",42.64281422,23.37878823,mixed_machine_paper,629,344,0.5468998410174881,338,164,0.4852071005917159,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4852071005917159,0.2988165680473372,0.3704866562009419,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,0.2752293577981651,0.2752293577981651,0.5091743119266054,0.1764131848165462,0.2099777427935507,0.0,domestic_same_municipality_voting_mode,30,0.3169047847348739,0.1683023158568419,-0.0301360352501569,56.88618275961261,6.650333461022381,1,0,1,2,6.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +56.9 PB votes vs matched expectation; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/234615078,https://results.cik.bg/pe202604/protokoli/64/23/234615078.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234615078.0.pdf
234623021,23,23. СОФИЯ 23 МИР,46,с.Кокаляне,"С.КОКАЛЯНЕ, Салон км.Кокаляне, ул.  Кр. Младенов  №1",42.57674651,23.41382325,mixed_machine_paper,919,561,0.6104461371055495,535,232,0.4336448598130841,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4336448598130841,0.2691588785046729,0.4481605351170568,ГЕРБ-СДС,0.3152173913043478,0.1793478260869565,0.4945652173913043,0.1622856019884926,0.1184274685087362,0.0,domestic_same_municipality_voting_mode,30,0.3274778106508875,0.1061670491621965,0.005793991680134,56.79937130177515,5.232658466500993,1,0,1,2,6.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +56.8 PB votes vs matched expectation; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/234623021,https://results.cik.bg/pe202604/protokoli/64/23/234623021.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234623021.0.pdf
162202059,16,16. ПЛОВДИВ град,22,гр.Пловдив,"ГР.ПЛОВДИВ, ПГТ Гоце Делчев ул.Арх.К.Петков №1",42.1465138,24.7683855,mixed_machine_paper,539,314,0.5825602968460112,310,199,0.6419354838709678,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6419354838709678,0.5225806451612903,0.392,ВЪЗРАЖДАНЕ,0.2275132275132275,0.1904761904761904,0.3597883597883597,0.1905602968460111,0.4144222563577402,0.0,domestic_same_municipality_voting_mode,30,0.4598334228909189,0.1821020609800488,0.075252093475146,56.45163890381514,6.433267148056801,1,0,1,3,4.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 3; +56.5 PB votes vs matched expectation; geo cluster 4,https://results.cik.bg/pe202604/search/index.html#/s/64/162202059,https://results.cik.bg/pe202604/protokoli/64/16/162202059.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/162202059.0.pdf
162202056,16,16. ПЛОВДИВ град,22,гр.Пловдив,"ГР.ПЛОВДИВ, ПГТ Гоце Делчев ул.Арх.К.Петков №1",42.1465138,24.7683855,mixed_machine_paper,663,371,0.5595776772247361,358,220,0.6145251396648045,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6145251396648045,0.5279329608938548,0.3616398243045388,ГЕРБ-СДС,0.2025862068965517,0.146551724137931,0.3491379310344827,0.1979378529201972,0.4119389327682528,0.0,domestic_same_municipality_voting_mode,30,0.4587468103203856,0.1557783293444188,0.0017722932683849,55.76864190530196,5.915095926292107,1,0,1,2,4.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +55.8 PB votes vs matched expectation; geo cluster 4,https://results.cik.bg/pe202604/search/index.html#/s/64/162202056,https://results.cik.bg/pe202604/protokoli/64/16/162202056.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/162202056.0.pdf
234615001,23,23. СОФИЯ 23 МИР,46,гр.София,"ГР.СОФИЯ, жк Младост 1, 118 СОУ, до блок 13",42.659888,23.3765418,mixed_machine_paper,790,524,0.6632911392405063,509,228,0.4479371316306483,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4479371316306483,0.2652259332023576,0.4647302904564315,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,0.2317460317460317,0.2317460317460317,0.4317460317460317,0.1985608487840747,0.2161910998846165,0.0,domestic_same_municipality_voting_mode,30,0.3389155902673476,0.1090215413633007,0.0877955235947081,55.49196455392007,5.196333040111323,1,0,1,3,6.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 3; +55.5 PB votes vs matched expectation; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/234615001,https://results.cik.bg/pe202604/protokoli/64/23/234615001.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234615001.0.pdf
162203039,16,16. ПЛОВДИВ град,22,гр.Пловдив,"ГР.ПЛОВДИВ, РЗИ ул. Перущица №1",42.1387152,24.7192298,mixed_machine_paper,804,499,0.6206467661691543,485,287,0.5917525773195876,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5917525773195876,0.445360824742268,0.4310344827586206,ГЕРБ-СДС,0.2029850746268656,0.1611940298507462,0.3641791044776119,0.1896122834105336,0.388767502692722,0.0,domestic_same_municipality_voting_mode,30,0.4775246032449685,0.1142279740746191,0.0816169762547447,55.400567426190264,5.036311052783168,1,0,1,3,4.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 3; +55.4 PB votes vs matched expectation; geo cluster 4,https://results.cik.bg/pe202604/search/index.html#/s/64/162203039,https://results.cik.bg/pe202604/protokoli/64/16/162203039.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/162203039.0.pdf
014200008,01,01. БЛАГОЕВГРАД,42,с.Долен,"С.ДОЛЕН, УЧИЛИЩЕТО",41.62363935,23.93350124,paper_only,301,177,0.5880398671096345,173,96,0.5549132947976878,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5549132947976878,0.3352601156069363,0.4836601307189542,ДПС-Ново начало,0.5,0.0136986301369863,0.3904109589041096,0.1043797363906802,0.0549132947976878,0.0,domestic_same_municipality_voting_mode,5,0.2369747899159663,0.3179385048817214,-0.3816571025873351,55.003361344537815,9.834350035830532,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 2; +55.0 PB votes vs matched expectation; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/014200008,https://results.cik.bg/pe202604/protokoli/64/01/014200008.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/014200008.0.pdf
171200009,17,17. ПЛОВДИВ област,12,с.Ръжево Конаре,"С.РЪЖЕВО КОНАРЕ, Основното училище",42.34270310000001,24.8080518,mixed_machine_paper,626,281,0.4488817891373802,271,194,0.7158671586715867,ПРОГРЕСИВНА БЪЛГАРИЯ,0.7158671586715867,0.6531365313653136,0.2680921052631579,ГЕРБ-СДС,0.2884615384615384,0.0641025641025641,0.3525641025641026,0.1807896838742222,0.4274056202100482,0.0,domestic_same_municipality_voting_mode,12,0.513417870834562,0.2024492878370246,-0.047286948270991,54.86375700383368,6.667873176596951,1,0,1,2,0.0,0.0,1,signed_voters_ballots_found_mismatch,"voters_signed=281, ballots_found=280",1,2,0,1,0,0,1,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +54.9 PB votes vs matched expectation; validation issue: signed_voters_ballots_found_mismatch,https://results.cik.bg/pe202604/search/index.html#/s/64/171200009,https://results.cik.bg/pe202604/protokoli/64/17/171200009.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/171200009.0.pdf
172600056,17,17. ПЛОВДИВ област,26,с.Ягодово,"С.ЯГОДОВО, ОУ Неафит Рилски - основната сграда, ул. Хр. Ботев №58",42.1056001,24.8482144,mixed_machine_paper,603,236,0.3913764510779436,221,170,0.7692307692307693,ПРОГРЕСИВНА БЪЛГАРИЯ,0.7692307692307693,0.7149321266968326,0.1724137931034483,АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС,0.3095238095238095,0.0357142857142857,0.119047619047619,0.2189626579744953,0.4597069597069597,1.0,domestic_same_municipality_voting_mode,30,0.521661852921573,0.2475689163091963,-0.1554425453378269,54.71273050433237,7.367670657344067,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 2; +54.7 PB votes vs matched expectation; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/172600056,https://results.cik.bg/pe202604/protokoli/64/17/172600056.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/172600056.0.pdf
234623019,23,23. СОФИЯ 23 МИР,46,с.Панчарево,"С.ПАНЧАРЕВО, 83 ОУ  Елин Пелин , ул. Елин Пелин №21",42.5959334,23.4096769,mixed_machine_paper,810,440,0.5432098765432098,418,186,0.4449760765550239,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4449760765550239,0.2799043062200956,0.3565989847715736,ГЕРБ-СДС,0.2781954887218045,0.2330827067669172,0.5112781954887218,0.1866108917716362,0.1667805878332194,0.0,domestic_same_municipality_voting_mode,30,0.3146322434215192,0.1303438331335046,-0.0452340322262756,54.48372224980497,5.738721929136823,1,0,0,2,6.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +54.5 PB votes vs matched expectation; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/234623019,https://results.cik.bg/pe202604/protokoli/64/23/234623019.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234623019.0.pdf
